,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3966,St. James Town,43.667967,-79.3676753,Park Snacks,43.66697911709206,-79.36311542987823,Snack Place
3967,St. James Town,43.667967,-79.3676753,Corner Convenience,43.664234117491084,-79.36811246507057,Convenience Store
3968,First Canadian Place,43.6484292,-79.3822802,Canoe,43.647452066183476,-79.38132001815676,Restaurant
3969,First Canadian Place,43.6484292,-79.3822802,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
3970,First Canadian Place,43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
3971,First Canadian Place,43.6484292,-79.3822802,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
3972,First Canadian Place,43.6484292,-79.3822802,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
3973,First Canadian Place,43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
3974,First Canadian Place,43.6484292,-79.3822802,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
3975,First Canadian Place,43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
3976,First Canadian Place,43.6484292,-79.3822802,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
3977,First Canadian Place,43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
3978,First Canadian Place,43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
3979,First Canadian Place,43.6484292,-79.3822802,King Taps,43.648475974183,-79.38205778358744,Gastropub
3980,First Canadian Place,43.6484292,-79.3822802,Starbucks,43.646731,-79.383951,Coffee Shop
3981,First Canadian Place,43.6484292,-79.3822802,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
3982,First Canadian Place,43.6484292,-79.3822802,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
3983,First Canadian Place,43.6484292,-79.3822802,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
3984,First Canadian Place,43.6484292,-79.3822802,Bymark,43.647217284018005,-79.38125188166379,Restaurant
3985,First Canadian Place,43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
3986,First Canadian Place,43.6484292,-79.3822802,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
3987,First Canadian Place,43.6484292,-79.3822802,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
3988,First Canadian Place,43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
3989,First Canadian Place,43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
3990,First Canadian Place,43.6484292,-79.3822802,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
3991,First Canadian Place,43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
3992,First Canadian Place,43.6484292,-79.3822802,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
3993,First Canadian Place,43.6484292,-79.3822802,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
3994,First Canadian Place,43.6484292,-79.3822802,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
3995,First Canadian Place,43.6484292,-79.3822802,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
3996,First Canadian Place,43.6484292,-79.3822802,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
3997,First Canadian Place,43.6484292,-79.3822802,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
3998,First Canadian Place,43.6484292,-79.3822802,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
3999,First Canadian Place,43.6484292,-79.3822802,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
4000,First Canadian Place,43.6484292,-79.3822802,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
4001,First Canadian Place,43.6484292,-79.3822802,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
4002,First Canadian Place,43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
4003,First Canadian Place,43.6484292,-79.3822802,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
4004,First Canadian Place,43.6484292,-79.3822802,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
4005,First Canadian Place,43.6484292,-79.3822802,Dineen Coffee,43.650497,-79.378765,Café
4006,First Canadian Place,43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
4007,First Canadian Place,43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
4008,First Canadian Place,43.6484292,-79.3822802,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
4009,First Canadian Place,43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
4010,First Canadian Place,43.6484292,-79.3822802,Café Plenty,43.6491179354577,-79.37831288380438,Café
4011,First Canadian Place,43.6484292,-79.3822802,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
4012,First Canadian Place,43.6484292,-79.3822802,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
4013,First Canadian Place,43.6484292,-79.3822802,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
4014,First Canadian Place,43.6484292,-79.3822802,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
4015,First Canadian Place,43.6484292,-79.3822802,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
4016,First Canadian Place,43.6484292,-79.3822802,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
4017,First Canadian Place,43.6484292,-79.3822802,Drake One Fifty,43.64973478218314,-79.38416200344601,Bar
4018,First Canadian Place,43.6484292,-79.3822802,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
4019,First Canadian Place,43.6484292,-79.3822802,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
4020,First Canadian Place,43.6484292,-79.3822802,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
4021,First Canadian Place,43.6484292,-79.3822802,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
4022,First Canadian Place,43.6484292,-79.3822802,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
4023,First Canadian Place,43.6484292,-79.3822802,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
4024,First Canadian Place,43.6484292,-79.3822802,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
4025,First Canadian Place,43.6484292,-79.3822802,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
4026,First Canadian Place,43.6484292,-79.3822802,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
4027,First Canadian Place,43.6484292,-79.3822802,Hilton Toronto,43.6499459,-79.385479,Hotel
4028,First Canadian Place,43.6484292,-79.3822802,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
4029,First Canadian Place,43.6484292,-79.3822802,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
4030,First Canadian Place,43.6484292,-79.3822802,Pi Co.,43.648651,-79.385874,Pizza Place
4031,First Canadian Place,43.6484292,-79.3822802,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
4032,First Canadian Place,43.6484292,-79.3822802,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
4033,First Canadian Place,43.6484292,-79.3822802,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
4034,First Canadian Place,43.6484292,-79.3822802,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
4035,First Canadian Place,43.6484292,-79.3822802,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
4036,First Canadian Place,43.6484292,-79.3822802,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
4037,First Canadian Place,43.6484292,-79.3822802,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
4038,First Canadian Place,43.6484292,-79.3822802,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
4039,First Canadian Place,43.6484292,-79.3822802,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
4040,First Canadian Place,43.6484292,-79.3822802,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
4041,First Canadian Place,43.6484292,-79.3822802,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
4042,First Canadian Place,43.6484292,-79.3822802,Starbucks,43.647261,-79.378599,Coffee Shop
4043,First Canadian Place,43.6484292,-79.3822802,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
4044,First Canadian Place,43.6484292,-79.3822802,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
4045,First Canadian Place,43.6484292,-79.3822802,Royal Alexandra Theatre,43.647255,-79.38753,Theater
4046,First Canadian Place,43.6484292,-79.3822802,Forno Cultura,43.648532894220665,-79.38253494049307,Bakery
4047,First Canadian Place,43.6484292,-79.3822802,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
4048,First Canadian Place,43.6484292,-79.3822802,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
4049,First Canadian Place,43.6484292,-79.3822802,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
4050,First Canadian Place,43.6484292,-79.3822802,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
4051,First Canadian Place,43.6484292,-79.3822802,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
4052,First Canadian Place,43.6484292,-79.3822802,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
4053,First Canadian Place,43.6484292,-79.3822802,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
4054,First Canadian Place,43.6484292,-79.3822802,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
4055,First Canadian Place,43.6484292,-79.3822802,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
4056,First Canadian Place,43.6484292,-79.3822802,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
4057,First Canadian Place,43.6484292,-79.3822802,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
4058,First Canadian Place,43.6484292,-79.3822802,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
4059,First Canadian Place,43.6484292,-79.3822802,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
4060,First Canadian Place,43.6484292,-79.3822802,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
4061,First Canadian Place,43.6484292,-79.3822802,First Canadian Place,43.64848212292913,-79.38244342803955,Building
4062,First Canadian Place,43.6484292,-79.3822802,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
4063,First Canadian Place,43.6484292,-79.3822802,South Street Burger,43.65061154617051,-79.38109473310139,Burger Joint
4064,First Canadian Place,43.6484292,-79.3822802,Starbucks,43.649328,-79.378339,Coffee Shop
4065,First Canadian Place,43.6484292,-79.3822802,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
4066,First Canadian Place,43.6484292,-79.3822802,Starbucks,43.646890531355616,-79.38187054975934,Coffee Shop
4067,First Canadian Place,43.6484292,-79.3822802,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
4068,Underground city,43.6484292,-79.3822802,Canoe,43.647452066183476,-79.38132001815676,Restaurant
4069,Underground city,43.6484292,-79.3822802,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
4070,Underground city,43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
4071,Underground city,43.6484292,-79.3822802,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
4072,Underground city,43.6484292,-79.3822802,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
4073,Underground city,43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
4074,Underground city,43.6484292,-79.3822802,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
4075,Underground city,43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
4076,Underground city,43.6484292,-79.3822802,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
4077,Underground city,43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
4078,Underground city,43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
4079,Underground city,43.6484292,-79.3822802,King Taps,43.648475974183,-79.38205778358744,Gastropub
4080,Underground city,43.6484292,-79.3822802,Starbucks,43.646731,-79.383951,Coffee Shop
4081,Underground city,43.6484292,-79.3822802,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
4082,Underground city,43.6484292,-79.3822802,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
4083,Underground city,43.6484292,-79.3822802,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
4084,Underground city,43.6484292,-79.3822802,Bymark,43.647217284018005,-79.38125188166379,Restaurant
4085,Underground city,43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
4086,Underground city,43.6484292,-79.3822802,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
4087,Underground city,43.6484292,-79.3822802,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
4088,Underground city,43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
4089,Underground city,43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
4090,Underground city,43.6484292,-79.3822802,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
4091,Underground city,43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
4092,Underground city,43.6484292,-79.3822802,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
4093,Underground city,43.6484292,-79.3822802,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
4094,Underground city,43.6484292,-79.3822802,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
4095,Underground city,43.6484292,-79.3822802,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
4096,Underground city,43.6484292,-79.3822802,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
4097,Underground city,43.6484292,-79.3822802,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
4098,Underground city,43.6484292,-79.3822802,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
4099,Underground city,43.6484292,-79.3822802,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
4100,Underground city,43.6484292,-79.3822802,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
4101,Underground city,43.6484292,-79.3822802,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
4102,Underground city,43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
4103,Underground city,43.6484292,-79.3822802,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
4104,Underground city,43.6484292,-79.3822802,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
4105,Underground city,43.6484292,-79.3822802,Dineen Coffee,43.650497,-79.378765,Café
4106,Underground city,43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
4107,Underground city,43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
4108,Underground city,43.6484292,-79.3822802,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
4109,Underground city,43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
4110,Underground city,43.6484292,-79.3822802,Café Plenty,43.6491179354577,-79.37831288380438,Café
4111,Underground city,43.6484292,-79.3822802,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
4112,Underground city,43.6484292,-79.3822802,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
4113,Underground city,43.6484292,-79.3822802,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
4114,Underground city,43.6484292,-79.3822802,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
4115,Underground city,43.6484292,-79.3822802,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
4116,Underground city,43.6484292,-79.3822802,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
4117,Underground city,43.6484292,-79.3822802,Drake One Fifty,43.64973478218314,-79.38416200344601,Bar
4118,Underground city,43.6484292,-79.3822802,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
4119,Underground city,43.6484292,-79.3822802,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
4120,Underground city,43.6484292,-79.3822802,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
4121,Underground city,43.6484292,-79.3822802,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
4122,Underground city,43.6484292,-79.3822802,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
4123,Underground city,43.6484292,-79.3822802,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
4124,Underground city,43.6484292,-79.3822802,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
4125,Underground city,43.6484292,-79.3822802,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
4126,Underground city,43.6484292,-79.3822802,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
4127,Underground city,43.6484292,-79.3822802,Hilton Toronto,43.6499459,-79.385479,Hotel
4128,Underground city,43.6484292,-79.3822802,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
4129,Underground city,43.6484292,-79.3822802,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
4130,Underground city,43.6484292,-79.3822802,Pi Co.,43.648651,-79.385874,Pizza Place
4131,Underground city,43.6484292,-79.3822802,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
4132,Underground city,43.6484292,-79.3822802,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
4133,Underground city,43.6484292,-79.3822802,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
4134,Underground city,43.6484292,-79.3822802,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
4135,Underground city,43.6484292,-79.3822802,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
4136,Underground city,43.6484292,-79.3822802,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
4137,Underground city,43.6484292,-79.3822802,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
4138,Underground city,43.6484292,-79.3822802,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
4139,Underground city,43.6484292,-79.3822802,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
4140,Underground city,43.6484292,-79.3822802,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
4141,Underground city,43.6484292,-79.3822802,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
4142,Underground city,43.6484292,-79.3822802,Starbucks,43.647261,-79.378599,Coffee Shop
4143,Underground city,43.6484292,-79.3822802,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
4144,Underground city,43.6484292,-79.3822802,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
4145,Underground city,43.6484292,-79.3822802,Royal Alexandra Theatre,43.647255,-79.38753,Theater
4146,Underground city,43.6484292,-79.3822802,Forno Cultura,43.648532894220665,-79.38253494049307,Bakery
4147,Underground city,43.6484292,-79.3822802,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
4148,Underground city,43.6484292,-79.3822802,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
4149,Underground city,43.6484292,-79.3822802,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
4150,Underground city,43.6484292,-79.3822802,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
4151,Underground city,43.6484292,-79.3822802,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
4152,Underground city,43.6484292,-79.3822802,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
4153,Underground city,43.6484292,-79.3822802,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
4154,Underground city,43.6484292,-79.3822802,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
4155,Underground city,43.6484292,-79.3822802,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
4156,Underground city,43.6484292,-79.3822802,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
4157,Underground city,43.6484292,-79.3822802,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
4158,Underground city,43.6484292,-79.3822802,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
4159,Underground city,43.6484292,-79.3822802,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
4160,Underground city,43.6484292,-79.3822802,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
4161,Underground city,43.6484292,-79.3822802,First Canadian Place,43.64848212292913,-79.38244342803955,Building
4162,Underground city,43.6484292,-79.3822802,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
4163,Underground city,43.6484292,-79.3822802,South Street Burger,43.65061154617051,-79.38109473310139,Burger Joint
4164,Underground city,43.6484292,-79.3822802,Starbucks,43.649328,-79.378339,Coffee Shop
4165,Underground city,43.6484292,-79.3822802,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
4166,Underground city,43.6484292,-79.3822802,Starbucks,43.646890531355616,-79.38187054975934,Coffee Shop
4167,Underground city,43.6484292,-79.3822802,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
4168,The Kingsway,43.653653600000005,-79.5069436,Lambton-Kingsway Park,43.65708490159558,-79.5081446552562,Park
4169,The Kingsway,43.653653600000005,-79.5069436,Kingsway Pop's Smoke Shop,43.64958267433415,-79.50678856179694,Smoke Shop
4170,The Kingsway,43.653653600000005,-79.5069436,Humber River Falls,43.65561677331574,-79.50170233015278,River
4171,Montgomery Road,43.653653600000005,-79.5069436,Lambton-Kingsway Park,43.65708490159558,-79.5081446552562,Park
4172,Montgomery Road,43.653653600000005,-79.5069436,Kingsway Pop's Smoke Shop,43.64958267433415,-79.50678856179694,Smoke Shop
4173,Montgomery Road,43.653653600000005,-79.5069436,Humber River Falls,43.65561677331574,-79.50170233015278,River
4174,Old Mill North,43.653653600000005,-79.5069436,Lambton-Kingsway Park,43.65708490159558,-79.5081446552562,Park
4175,Old Mill North,43.653653600000005,-79.5069436,Kingsway Pop's Smoke Shop,43.64958267433415,-79.50678856179694,Smoke Shop
4176,Old Mill North,43.653653600000005,-79.5069436,Humber River Falls,43.65561677331574,-79.50170233015278,River
4177,Church and Wellesley,43.6658599,-79.38315990000001,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
4178,Church and Wellesley,43.6658599,-79.38315990000001,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
4179,Church and Wellesley,43.6658599,-79.38315990000001,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
4180,Church and Wellesley,43.6658599,-79.38315990000001,Como En Casa,43.66516,-79.384796,Mexican Restaurant
4181,Church and Wellesley,43.6658599,-79.38315990000001,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
4182,Church and Wellesley,43.6658599,-79.38315990000001,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
4183,Church and Wellesley,43.6658599,-79.38315990000001,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
4184,Church and Wellesley,43.6658599,-79.38315990000001,Wickson Social,43.66590450775969,-79.38571974166427,Gastropub
4185,Church and Wellesley,43.6658599,-79.38315990000001,DAVIDsTEA,43.66492997804687,-79.38063036396566,Tea Room
4186,Church and Wellesley,43.6658599,-79.38315990000001,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
4187,Church and Wellesley,43.6658599,-79.38315990000001,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
4188,Church and Wellesley,43.6658599,-79.38315990000001,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
4189,Church and Wellesley,43.6658599,-79.38315990000001,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
4190,Church and Wellesley,43.6658599,-79.38315990000001,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
4191,Church and Wellesley,43.6658599,-79.38315990000001,Hero Certified Burgers,43.66562403029978,-79.38090430769088,Burger Joint
4192,Church and Wellesley,43.6658599,-79.38315990000001,Riddle Room,43.665881092438454,-79.38493615023397,General Entertainment
4193,Church and Wellesley,43.6658599,-79.38315990000001,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
4194,Church and Wellesley,43.6658599,-79.38315990000001,T-Swirl Crepe,43.663452,-79.384125,Creperie
4195,Church and Wellesley,43.6658599,-79.38315990000001,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
4196,Church and Wellesley,43.6658599,-79.38315990000001,Starbucks,43.66498,-79.38051,Coffee Shop
4197,Church and Wellesley,43.6658599,-79.38315990000001,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
4198,Church and Wellesley,43.6658599,-79.38315990000001,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
4199,Church and Wellesley,43.6658599,-79.38315990000001,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
4200,Church and Wellesley,43.6658599,-79.38315990000001,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
4201,Church and Wellesley,43.6658599,-79.38315990000001,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
4202,Church and Wellesley,43.6658599,-79.38315990000001,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
4203,Church and Wellesley,43.6658599,-79.38315990000001,Wine Rack,43.66580230870318,-79.38050712395066,Wine Shop
4204,Church and Wellesley,43.6658599,-79.38315990000001,Bloom Cafe,43.66548,-79.38497,Dessert Shop
4205,Church and Wellesley,43.6658599,-79.38315990000001,Si Lom,43.66501007731949,-79.38068288199048,Thai Restaurant
4206,Church and Wellesley,43.6658599,-79.38315990000001,The Keg Steakhouse + Bar - Keg Mansion,43.66675618397813,-79.37830241801962,Steakhouse
4207,Church and Wellesley,43.6658599,-79.38315990000001,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
4208,Church and Wellesley,43.6658599,-79.38315990000001,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
4209,Church and Wellesley,43.6658599,-79.38315990000001,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
4210,Church and Wellesley,43.6658599,-79.38315990000001,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237,Italian Restaurant
4211,Church and Wellesley,43.6658599,-79.38315990000001,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
